,,5Base Avg:,-0.0334,-0.0273,-0.0083,BASELINE SUBTRACTED,,
12/12/2018 12:18:19.99,12/12/18,12:18:19:99,0.025712,-0.01488,0.003765,0.059096,0.012408,0.012102
12/12/2018 12:18:20.20,12/12/18,12:18:20:20,0.027662,-0.01484,0.003645,0.061046,0.012448,0.011982
12/12/2018 12:18:20.40,12/12/18,12:18:20:40,0.029463,-0.01488,0.003645,0.062847,0.012408,0.011982
12/12/2018 12:18:20.59,12/12/18,12:18:20:59,0.028263,-0.01484,0.003645,0.061647,0.012448,0.011982
12/12/2018 12:18:20.79,12/12/18,12:18:20:79,0.026612,-0.01484,0.003685,0.059996,0.012448,0.012022
12/12/2018 12:18:21.10,12/12/18,12:18:21:10,0.026162,-0.01484,0.003765,0.059546,0.012448,0.012102
12/12/2018 12:18:21.30,12/12/18,12:18:21:30,0.026162,-0.01484,0.003725,0.059546,0.012448,0.012062
12/12/2018 12:18:21.51,12/12/18,12:18:21:51,0.030214,-0.01484,0.003685,0.063598,0.012448,0.012022
12/12/2018 12:18:21.71,12/12/18,12:18:21:71,0.027813,-0.0148,0.003765,0.061197,0.012488,0.012102
12/12/2018 12:18:21.91,12/12/18,12:18:21:91,0.030063,-0.0148,0.003685,0.063447,0.012488,0.012022
12/12/2018 12:18:22.22,12/12/18,12:18:22:22,0.028413,-0.0148,0.003725,0.061797,0.012488,0.012062
12/12/2018 12:18:22.43,12/12/18,12:18:22:43,0.026762,-0.0148,0.003765,0.060146,0.012488,0.012102
12/12/2018 12:18:22.63,12/12/18,12:18:22:63,0.026012,-0.0148,0.003805,0.059396,0.012488,0.012142
12/12/2018 12:18:22.82,12/12/18,12:18:22:82,0.026612,-0.0148,0.003845,0.059996,0.012488,0.012182
12/12/2018 12:18:23.02,12/12/18,12:18:23:02,0.027662,-0.0148,0.003765,0.061046,0.012488,0.012102
12/12/2018 12:18:23.22,12/12/18,12:18:23:22,0.027962,-0.0148,0.003925,0.061346,0.012488,0.012262
12/12/2018 12:18:23.44,12/12/18,12:18:23:44,0.030364,-0.01476,0.003925,0.063748,0.012528,0.012262
12/12/2018 12:18:23.64,12/12/18,12:18:23:64,0.029613,-0.01472,0.003925,0.062997,0.012568,0.012262
12/12/2018 12:18:23.83,12/12/18,12:18:23:83,0.032164,-0.01476,0.003885,0.065548,0.012528,0.012222
12/12/2018 12:18:24.03,12/12/18,12:18:24:03,0.029763,-0.01472,0.003925,0.063147,0.012568,0.012262
12/12/2018 12:18:24.33,12/12/18,12:18:24:33,0.028413,-0.01472,0.003845,0.061797,0.012568,0.012182
12/12/2018 12:18:24.55,12/12/18,12:18:24:55,0.026912,-0.01468,0.003925,0.060296,0.012608,0.012262
12/12/2018 12:18:24.75,12/12/18,12:18:24:75,0.025112,-0.01468,0.004046,0.058496,0.012608,0.012383
12/12/2018 12:18:24.97,12/12/18,12:18:24:97,0.027813,-0.01468,0.003925,0.061197,0.012608,0.012262
12/12/2018 12:18:25.17,12/12/18,12:18:25:17,0.027212,-0.01464,0.003965,0.060596,0.012648,0.012302
12/12/2018 12:18:25.48,12/12/18,12:18:25:48,0.029313,-0.01468,0.003885,0.062697,0.012608,0.012222
12/12/2018 12:18:25.69,12/12/18,12:18:25:69,0.030664,-0.01464,0.003885,0.064048,0.012648,0.012222
12/12/2018 12:18:25.89,12/12/18,12:18:25:89,0.029463,-0.01464,0.003925,0.062847,0.012648,0.012262
12/12/2018 12:18:26.08,12/12/18,12:18:26:08,0.029914,-0.01468,0.003885,0.063298,0.012608,0.012222
12/12/2018 12:18:26.30,12/12/18,12:18:26:30,0.029313,-0.01468,0.003925,0.062697,0.012608,0.012262
12/12/2018 12:18:26.61,12/12/18,12:18:26:61,0.030814,-0.01472,0.003925,0.064198,0.012568,0.012262
12/12/2018 12:18:26.73,12/12/18,12:18:26:73,0.032915,-0.01472,0.003805,0.066299,0.012568,0.012142
12/12/2018 12:18:26.90,12/12/18,12:18:26:90,0.032315,-0.01472,0.003765,0.065699,0.012568,0.012102
12/12/2018 12:18:27.11,12/12/18,12:18:27:11,0.029463,-0.01472,0.003725,0.062847,0.012568,0.012062
12/12/2018 12:18:27.40,12/12/18,12:18:27:40,0.024811,-0.01472,0.003765,0.058195,0.012568,0.012102
12/12/2018 12:18:27.71,12/12/18,12:18:27:71,0.021059,-0.01472,0.003885,0.054443,0.012568,0.012222
12/12/2018 12:18:27.92,12/12/18,12:18:27:92,0.025261,-0.01472,0.003925,0.058645,0.012568,0.012262
12/12/2018 12:18:28.12,12/12/18,12:18:28:12,0.030063,-0.01472,0.003965,0.063447,0.012568,0.012302
12/12/2018 12:18:28.31,12/12/18,12:18:28:31,0.031714,-0.01472,0.003925,0.065098,0.012568,0.012262
12/12/2018 12:18:28.51,12/12/18,12:18:28:51,0.034566,-0.01468,0.003805,0.067950,0.012608,0.012142
12/12/2018 12:18:28.81,12/12/18,12:18:28:81,0.033965,-0.01468,0.003765,0.067349,0.012608,0.012102
12/12/2018 12:18:29.03,12/12/18,12:18:29:03,0.030214,-0.01468,0.003805,0.063598,0.012608,0.012142
12/12/2018 12:18:29.23,12/12/18,12:18:29:23,0.028863,-0.01468,0.003725,0.062247,0.012608,0.012062
12/12/2018 12:18:29.43,12/12/18,12:18:29:43,0.027212,-0.01468,0.003765,0.060596,0.012608,0.012102
12/12/2018 12:18:29.63,12/12/18,12:18:29:63,0.030814,-0.01468,0.003805,0.064198,0.012608,0.012142
12/12/2018 12:18:29.82,12/12/18,12:18:29:82,0.030364,-0.01468,0.003765,0.063748,0.012608,0.012102
12/12/2018 12:18:30.04,12/12/18,12:18:30:04,0.030063,-0.01468,0.003725,0.063447,0.012608,0.012062
12/12/2018 12:18:30.24,12/12/18,12:18:30:24,0.029163,-0.01464,0.003765,0.062547,0.012648,0.012102
12/12/2018 12:18:30.54,12/12/18,12:18:30:54,0.030364,-0.01464,0.003845,0.063748,0.012648,0.012182
12/12/2018 12:18:30.83,12/12/18,12:18:30:83,0.035766,-0.01464,0.003765,0.069150,0.012648,0.012102
12/12/2018 12:18:31.02,12/12/18,12:18:31:02,0.034415,-0.01468,0.003725,0.067799,0.012608,0.012062
12/12/2018 12:18:31.24,12/12/18,12:18:31:24,0.034415,-0.01464,0.003685,0.067799,0.012648,0.012022
12/12/2018 12:18:31.41,12/12/18,12:18:31:41,0.031264,-0.01468,0.003725,0.064648,0.012608,0.012062
12/12/2018 12:18:31.61,12/12/18,12:18:31:61,0.032014,-0.01468,0.003685,0.065398,0.012608,0.012022
12/12/2018 12:18:31.85,12/12/18,12:18:31:85,0.030063,-0.01468,0.003725,0.063447,0.012608,0.012062
12/12/2018 12:18:32.13,12/12/18,12:18:32:13,0.030514,-0.01472,0.003685,0.063898,0.012568,0.012022
12/12/2018 12:18:32.35,12/12/18,12:18:32:35,0.029013,-0.01472,0.003605,0.062397,0.012568,0.011942
12/12/2018 12:18:32.54,12/12/18,12:18:32:54,0.026762,-0.01472,0.003605,0.060146,0.012568,0.011942
12/12/2018 12:18:32.74,12/12/18,12:18:32:74,0.023761,-0.01476,0.003605,0.057145,0.012528,0.011942
12/12/2018 12:18:33.03,12/12/18,12:18:33:03,0.02241,-0.0148,0.003605,0.055794,0.012488,0.011942
12/12/2018 12:18:33.24,12/12/18,12:18:33:24,0.02181,-0.0148,0.003685,0.055194,0.012488,0.012022
12/12/2018 12:18:33.42,12/12/18,12:18:33:42,0.02151,-0.01484,0.003725,0.054894,0.012448,0.012062
12/12/2018 12:18:33.63,12/12/18,12:18:33:63,0.02286,-0.01484,0.003765,0.056244,0.012448,0.012102
12/12/2018 12:18:33.83,12/12/18,12:18:33:83,0.024961,-0.01488,0.003725,0.058345,0.012408,0.012062
12/12/2018 12:18:34.13,12/12/18,12:18:34:13,0.024211,-0.01488,0.003885,0.057595,0.012408,0.012222
12/12/2018 12:18:34.24,12/12/18,12:18:34:24,0.02271,-0.01492,0.003885,0.056094,0.012368,0.012222
12/12/2018 12:18:34.53,12/12/18,12:18:34:53,0.024511,-0.01492,0.004006,0.057895,0.012368,0.012343
12/12/2018 12:18:34.75,12/12/18,12:18:34:75,0.026462,-0.01492,0.003965,0.059846,0.012368,0.012302
12/12/2018 12:18:34.92,12/12/18,12:18:34:92,0.027513,-0.01492,0.003965,0.060897,0.012368,0.012302
12/12/2018 12:18:35.22,12/12/18,12:18:35:22,0.027662,-0.01496,0.003965,0.061046,0.012328,0.012302
12/12/2018 12:18:35.33,12/12/18,12:18:35:33,0.027662,-0.01496,0.003965,0.061046,0.012328,0.012302
12/12/2018 12:18:35.55,12/12/18,12:18:35:55,0.028113,-0.015,0.003925,0.061497,0.012288,0.012262
12/12/2018 12:18:35.75,12/12/18,12:18:35:75,0.028413,-0.015,0.003965,0.061797,0.012288,0.012302
12/12/2018 12:18:35.95,12/12/18,12:18:35:95,0.029763,-0.01504,0.003885,0.063147,0.012248,0.012222
12/12/2018 12:18:36.25,12/12/18,12:18:36:25,0.029763,-0.015,0.003805,0.063147,0.012288,0.012142
12/12/2018 12:18:36.47,12/12/18,12:18:36:47,0.029463,-0.01504,0.003845,0.062847,0.012248,0.012182
12/12/2018 12:18:36.68,12/12/18,12:18:36:68,0.032315,-0.01508,0.003685,0.065699,0.012208,0.012022
12/12/2018 12:18:36.89,12/12/18,12:18:36:89,0.029463,-0.01508,0.003725,0.062847,0.012208,0.012062
12/12/2018 12:18:37.09,12/12/18,12:18:37:09,0.027062,-0.01508,0.003685,0.060446,0.012208,0.012022
12/12/2018 12:18:37.28,12/12/18,12:18:37:28,0.028713,-0.01512,0.003605,0.062097,0.012168,0.011942
12/12/2018 12:18:37.50,12/12/18,12:18:37:50,0.026462,-0.01508,0.003725,0.059846,0.012208,0.012062
12/12/2018 12:18:37.71,12/12/18,12:18:37:71,0.030964,-0.01516,0.003565,0.064348,0.012128,0.011902
12/12/2018 12:18:37.89,12/12/18,12:18:37:89,0.029163,-0.01516,0.003605,0.062547,0.012128,0.011942
12/12/2018 12:18:38.09,12/12/18,12:18:38:09,0.027662,-0.01516,0.003605,0.061046,0.012128,0.011942
12/12/2018 12:18:38.29,12/12/18,12:18:38:29,0.026762,-0.01516,0.003605,0.060146,0.012128,0.011942
12/12/2018 12:18:38.49,12/12/18,12:18:38:49,0.025261,-0.01516,0.003565,0.058645,0.012128,0.011902
12/12/2018 12:18:38.82,12/12/18,12:18:38:82,0.023611,-0.0152,0.003605,0.056995,0.012088,0.011942
12/12/2018 12:18:39.04,12/12/18,12:18:39:04,0.024511,-0.0152,0.003645,0.057895,0.012088,0.011982
12/12/2018 12:18:39.34,12/12/18,12:18:39:34,0.024961,-0.01524,0.003645,0.058345,0.012048,0.011982
12/12/2018 12:18:39.45,12/12/18,12:18:39:45,0.024961,-0.01524,0.003645,0.058345,0.012048,0.011982
12/12/2018 12:18:39.65,12/12/18,12:18:39:65,0.025712,-0.01524,0.003685,0.059096,0.012048,0.012022
12/12/2018 12:18:39.87,12/12/18,12:18:39:87,0.024961,-0.0152,0.003565,0.058345,0.012088,0.011902
12/12/2018 12:18:40.04,12/12/18,12:18:40:04,0.02346,-0.0152,0.003605,0.056844,0.012088,0.011942
12/12/2018 12:18:40.24,12/12/18,12:18:40:24,0.02226,-0.01516,0.003765,0.055644,0.012128,0.012102
12/12/2018 12:18:40.54,12/12/18,12:18:40:54,0.02166,-0.01516,0.003765,0.055044,0.012128,0.012102
12/12/2018 12:18:40.76,12/12/18,12:18:40:76,0.02286,-0.01512,0.003805,0.056244,0.012168,0.012142
12/12/2018 12:18:40.97,12/12/18,12:18:40:97,0.023611,-0.01508,0.003845,0.056995,0.012208,0.012182
12/12/2018 12:18:41.15,12/12/18,12:18:41:15,0.02271,-0.01504,0.003845,0.056094,0.012248,0.012182
12/12/2018 12:18:41.46,12/12/18,12:18:41:46,0.02226,-0.015,0.003965,0.055644,0.012288,0.012302
12/12/2018 12:18:41.57,12/12/18,12:18:41:57,0.02346,-0.015,0.003925,0.056844,0.012288,0.012262
12/12/2018 12:18:41.75,12/12/18,12:18:41:75,0.02301,-0.015,0.004006,0.056394,0.012288,0.012343
12/12/2018 12:18:41.96,12/12/18,12:18:41:96,0.025561,-0.01496,0.004046,0.058945,0.012328,0.012383
12/12/2018 12:18:42.25,12/12/18,12:18:42:25,0.026462,-0.01492,0.004046,0.059846,0.012368,0.012383
12/12/2018 12:18:42.57,12/12/18,12:18:42:57,0.027962,-0.01488,0.004006,0.061346,0.012408,0.012343
12/12/2018 12:18:42.75,12/12/18,12:18:42:75,0.027813,-0.01488,0.003925,0.061197,0.012408,0.012262
12/12/2018 12:18:42.96,12/12/18,12:18:42:96,0.025112,-0.01484,0.003965,0.058496,0.012448,0.012302
12/12/2018 12:18:43.16,12/12/18,12:18:43:16,0.026012,-0.01484,0.003965,0.059396,0.012448,0.012302
12/12/2018 12:18:43.36,12/12/18,12:18:43:36,0.027062,-0.01488,0.004006,0.060446,0.012408,0.012343
12/12/2018 12:18:43.56,12/12/18,12:18:43:56,0.029313,-0.01488,0.003925,0.062697,0.012408,0.012262
12/12/2018 12:18:43.77,12/12/18,12:18:43:77,0.030814,-0.01488,0.003885,0.064198,0.012408,0.012222
12/12/2018 12:18:43.97,12/12/18,12:18:43:97,0.030063,-0.01492,0.003805,0.063447,0.012368,0.012142
12/12/2018 12:18:44.27,12/12/18,12:18:44:27,0.030514,-0.01492,0.003725,0.063898,0.012368,0.012062
12/12/2018 12:18:44.47,12/12/18,12:18:44:47,0.026612,-0.01492,0.003605,0.059996,0.012368,0.011942
12/12/2018 12:18:44.66,12/12/18,12:18:44:66,0.024361,-0.01492,0.003605,0.057745,0.012368,0.011942
12/12/2018 12:18:44.87,12/12/18,12:18:44:87,0.023611,-0.01492,0.003525,0.056995,0.012368,0.011862
12/12/2018 12:18:45.08,12/12/18,12:18:45:08,0.018808,-0.01496,0.003605,0.052192,0.012328,0.011942
12/12/2018 12:18:45.26,12/12/18,12:18:45:26,0.018208,-0.01496,0.003565,0.051592,0.012328,0.011902
12/12/2018 12:18:45.47,12/12/18,12:18:45:47,0.017308,-0.015,0.003565,0.050692,0.012288,0.011902
12/12/2018 12:18:45.78,12/12/18,12:18:45:78,0.016257,-0.015,0.003685,0.049641,0.012288,0.012022
12/12/2018 12:18:45.98,12/12/18,12:18:45:98,0.016257,-0.015,0.003765,0.049641,0.012288,0.012102
12/12/2018 12:18:46.19,12/12/18,12:18:46:19,0.017608,-0.01504,0.003805,0.050992,0.012248,0.012142
12/12/2018 12:18:46.42,12/12/18,12:18:46:42,0.020009,-0.01504,0.003845,0.053393,0.012248,0.012182
12/12/2018 12:18:46.73,12/12/18,12:18:46:73,0.024211,-0.01512,0.003765,0.057595,0.012168,0.012102
12/12/2018 12:18:46.84,12/12/18,12:18:46:84,0.025261,-0.01512,0.003845,0.058645,0.012168,0.012182
12/12/2018 12:18:47.03,12/12/18,12:18:47:03,0.026762,-0.01512,0.003725,0.060146,0.012168,0.012062
12/12/2018 12:18:47.23,12/12/18,12:18:47:23,0.024661,-0.01516,0.003685,0.058045,0.012128,0.012022
12/12/2018 12:18:47.53,12/12/18,12:18:47:53,0.02271,-0.01516,0.003565,0.056094,0.012128,0.011902
12/12/2018 12:18:47.82,12/12/18,12:18:47:82,0.02286,-0.01516,0.003525,0.056244,0.012128,0.011862
12/12/2018 12:18:47.95,12/12/18,12:18:47:95,0.02286,-0.01516,0.003525,0.056244,0.012128,0.011862
12/12/2018 12:18:48.15,12/12/18,12:18:48:15,0.024211,-0.01516,0.003565,0.057595,0.012128,0.011902
12/12/2018 12:18:48.35,12/12/18,12:18:48:35,0.024211,-0.01516,0.003605,0.057595,0.012128,0.011942
12/12/2018 12:18:48.54,12/12/18,12:18:48:54,0.024361,-0.01516,0.003605,0.057745,0.012128,0.011942
12/12/2018 12:18:48.84,12/12/18,12:18:48:84,0.023311,-0.01512,0.003725,0.056695,0.012168,0.012062
12/12/2018 12:18:48.96,12/12/18,12:18:48:96,0.024511,-0.01512,0.003685,0.057895,0.012168,0.012022
12/12/2018 12:18:49.16,12/12/18,12:18:49:16,0.024211,-0.01512,0.003765,0.057595,0.012168,0.012102
12/12/2018 12:18:49.37,12/12/18,12:18:49:37,0.025561,-0.01508,0.003845,0.058945,0.012208,0.012182
12/12/2018 12:18:49.59,12/12/18,12:18:49:59,0.024511,-0.01508,0.003925,0.057895,0.012208,0.012262
12/12/2018 12:18:49.76,12/12/18,12:18:49:76,0.025861,-0.01504,0.003925,0.059245,0.012248,0.012262
12/12/2018 12:18:50.07,12/12/18,12:18:50:07,0.025861,-0.015,0.004006,0.059245,0.012288,0.012343
12/12/2018 12:18:50.19,12/12/18,12:18:50:19,0.025861,-0.015,0.004006,0.059245,0.012288,0.012343
12/12/2018 12:18:50.40,12/12/18,12:18:50:40,0.026162,-0.01496,0.004126,0.059546,0.012328,0.012463
12/12/2018 12:18:50.62,12/12/18,12:18:50:62,0.026762,-0.01496,0.004126,0.060146,0.012328,0.012463
12/12/2018 12:18:50.82,12/12/18,12:18:50:82,0.026012,-0.01492,0.004166,0.059396,0.012368,0.012503
12/12/2018 12:18:51.08,12/12/18,12:18:51:08,0.025712,-0.01488,0.004166,0.059096,0.012408,0.012503
12/12/2018 12:18:51.36,12/12/18,12:18:51:36,0.028113,-0.01492,0.004126,0.061497,0.012368,0.012463
12/12/2018 12:18:51.57,12/12/18,12:18:51:57,0.027962,-0.01488,0.004206,0.061346,0.012408,0.012543
12/12/2018 12:18:51.86,12/12/18,12:18:51:86,0.027662,-0.01488,0.004206,0.061046,0.012408,0.012543
12/12/2018 12:18:52.18,12/12/18,12:18:52:18,0.027362,-0.01484,0.004206,0.060746,0.012448,0.012543
12/12/2018 12:18:52.36,12/12/18,12:18:52:36,0.029914,-0.01488,0.004206,0.063298,0.012408,0.012543
12/12/2018 12:18:52.57,12/12/18,12:18:52:57,0.027513,-0.01488,0.004246,0.060897,0.012408,0.012583
12/12/2018 12:18:52.77,12/12/18,12:18:52:77,0.029163,-0.01488,0.004166,0.062547,0.012408,0.012503
12/12/2018 12:18:52.97,12/12/18,12:18:52:97,0.031864,-0.01484,0.004126,0.065248,0.012448,0.012463
12/12/2018 12:18:53.17,12/12/18,12:18:53:17,0.032164,-0.01488,0.004086,0.065548,0.012408,0.012423
12/12/2018 12:18:53.38,12/12/18,12:18:53:38,0.030063,-0.01492,0.004126,0.063447,0.012368,0.012463
12/12/2018 12:18:53.58,12/12/18,12:18:53:58,0.026912,-0.01492,0.004166,0.060296,0.012368,0.012503
12/12/2018 12:18:53.88,12/12/18,12:18:53:88,0.030514,-0.01492,0.004126,0.063898,0.012368,0.012463
12/12/2018 12:18:54.08,12/12/18,12:18:54:08,0.032765,-0.01492,0.004126,0.066149,0.012368,0.012463
12/12/2018 12:18:54.27,12/12/18,12:18:54:27,0.031114,-0.01496,0.004046,0.064498,0.012328,0.012383
12/12/2018 12:18:54.48,12/12/18,12:18:54:48,0.027662,-0.01492,0.004006,0.061046,0.012368,0.012343
12/12/2018 12:18:54.69,12/12/18,12:18:54:69,0.024061,-0.01492,0.004086,0.057445,0.012368,0.012423
12/12/2018 12:18:54.87,12/12/18,12:18:54:87,0.023311,-0.01492,0.004126,0.056695,0.012368,0.012463
12/12/2018 12:18:55.08,12/12/18,12:18:55:08,0.024061,-0.01492,0.004166,0.057445,0.012368,0.012503
12/12/2018 12:18:55.28,12/12/18,12:18:55:28,0.024361,-0.01496,0.004166,0.057745,0.012328,0.012503
12/12/2018 12:18:55.48,12/12/18,12:18:55:48,0.027062,-0.01496,0.004166,0.060446,0.012328,0.012503
12/12/2018 12:18:55.69,12/12/18,12:18:55:69,0.026462,-0.015,0.004246,0.059846,0.012288,0.012583
12/12/2018 12:18:55.98,12/12/18,12:18:55:98,0.028563,-0.01496,0.004206,0.061947,0.012328,0.012543
12/12/2018 12:18:56.20,12/12/18,12:18:56:20,0.026612,-0.015,0.004326,0.059996,0.012288,0.012663
12/12/2018 12:18:56.39,12/12/18,12:18:56:39,0.026012,-0.01496,0.004326,0.059396,0.012328,0.012663
12/12/2018 12:18:56.59,12/12/18,12:18:56:59,0.026462,-0.01496,0.004326,0.059846,0.012328,0.012663
12/12/2018 12:18:56.90,12/12/18,12:18:56:90,0.024511,-0.01496,0.004366,0.057895,0.012328,0.012703
12/12/2018 12:18:57.11,12/12/18,12:18:57:11,0.02301,-0.01496,0.004406,0.056394,0.012328,0.012743
12/12/2018 12:18:57.40,12/12/18,12:18:57:40,0.023611,-0.01492,0.004526,0.056995,0.012368,0.012863
12/12/2018 12:18:57.59,12/12/18,12:18:57:59,0.025712,-0.01492,0.004566,0.059096,0.012368,0.012903
12/12/2018 12:18:57.79,12/12/18,12:18:57:79,0.027662,-0.01492,0.004566,0.061046,0.012368,0.012903
12/12/2018 12:18:58.01,12/12/18,12:18:58:01,0.031714,-0.01488,0.004526,0.065098,0.012408,0.012863
12/12/2018 12:18:58.21,12/12/18,12:18:58:21,0.032164,-0.01488,0.004526,0.065548,0.012408,0.012863
12/12/2018 12:18:58.52,12/12/18,12:18:58:52,0.029914,-0.01488,0.004406,0.063298,0.012408,0.012743
12/12/2018 12:18:58.71,12/12/18,12:18:58:71,0.030063,-0.01488,0.004326,0.063447,0.012408,0.012663
12/12/2018 12:18:58.91,12/12/18,12:18:58:91,0.030214,-0.01488,0.004246,0.063598,0.012408,0.012583
12/12/2018 12:18:59.13,12/12/18,12:18:59:13,0.030514,-0.01492,0.004166,0.063898,0.012368,0.012503
12/12/2018 12:18:59.34,12/12/18,12:18:59:34,0.029914,-0.01492,0.004086,0.063298,0.012368,0.012423
12/12/2018 12:18:59.63,12/12/18,12:18:59:63,0.024811,-0.01496,0.004086,0.058195,0.012328,0.012423
12/12/2018 12:18:59.82,12/12/18,12:18:59:82,0.024661,-0.015,0.004046,0.058045,0.012288,0.012383
12/12/2018 12:19:00.01,12/12/18,12:19:00:01,0.02346,-0.015,0.004126,0.056844,0.012288,0.012463
12/12/2018 12:19:00.23,12/12/18,12:19:00:23,0.027813,-0.01508,0.004006,0.061197,0.012208,0.012343
12/12/2018 12:19:00.43,12/12/18,12:19:00:43,0.030814,-0.01508,0.003965,0.064198,0.012208,0.012302
12/12/2018 12:19:00.66,12/12/18,12:19:00:66,0.032915,-0.01504,0.003925,0.066299,0.012248,0.012262
12/12/2018 12:19:00.86,12/12/18,12:19:00:86,0.029763,-0.01508,0.003805,0.063147,0.012208,0.012142
12/12/2018 12:19:01.07,12/12/18,12:19:01:07,0.028263,-0.01508,0.003685,0.061647,0.012208,0.012022
12/12/2018 12:19:01.25,12/12/18,12:19:01:25,0.027962,-0.01508,0.003565,0.061346,0.012208,0.011902
12/12/2018 12:19:01.46,12/12/18,12:19:01:46,0.02346,-0.01512,0.003565,0.056844,0.012168,0.011902
12/12/2018 12:19:01.66,12/12/18,12:19:01:66,0.024211,-0.01512,0.003445,0.057595,0.012168,0.011782
12/12/2018 12:19:01.88,12/12/18,12:19:01:88,0.02151,-0.01516,0.003445,0.054894,0.012128,0.011782
12/12/2018 12:19:02.08,12/12/18,12:19:02:08,0.02121,-0.01516,0.003405,0.054594,0.012128,0.011742
12/12/2018 12:19:02.27,12/12/18,12:19:02:27,0.02151,-0.01516,0.003365,0.054894,0.012128,0.011702
12/12/2018 12:19:02.47,12/12/18,12:19:02:47,0.02181,-0.0152,0.003325,0.055194,0.012088,0.011662
12/12/2018 12:19:02.77,12/12/18,12:19:02:77,0.02226,-0.01524,0.003445,0.055644,0.012048,0.011782
12/12/2018 12:19:02.97,12/12/18,12:19:02:97,0.02196,-0.01528,0.003565,0.055344,0.012008,0.011902
12/12/2018 12:19:03.17,12/12/18,12:19:03:17,0.029013,-0.01524,0.003445,0.062397,0.012048,0.011782
12/12/2018 12:19:03.36,12/12/18,12:19:03:36,0.029013,-0.0152,0.003405,0.062397,0.012088,0.011742
12/12/2018 12:19:03.58,12/12/18,12:19:03:58,0.026312,-0.01524,0.003405,0.059696,0.012048,0.011742
12/12/2018 12:19:03.78,12/12/18,12:19:03:78,0.026762,-0.01524,0.003365,0.060146,0.012048,0.011702
12/12/2018 12:19:03.98,12/12/18,12:19:03:98,0.02316,-0.01524,0.003565,0.056544,0.012048,0.011902
12/12/2018 12:19:04.19,12/12/18,12:19:04:19,0.02196,-0.01528,0.003605,0.055344,0.012008,0.011942
12/12/2018 12:19:04.48,12/12/18,12:19:04:48,0.024661,-0.01524,0.003605,0.058045,0.012048,0.011942
12/12/2018 12:19:04.69,12/12/18,12:19:04:69,0.025712,-0.01524,0.003645,0.059096,0.012048,0.011982
12/12/2018 12:19:04.87,12/12/18,12:19:04:87,0.025412,-0.0152,0.003605,0.058796,0.012088,0.011942
12/12/2018 12:19:05.08,12/12/18,12:19:05:08,0.024961,-0.0152,0.003645,0.058345,0.012088,0.011982
12/12/2018 12:19:05.39,12/12/18,12:19:05:39,0.023611,-0.01516,0.003645,0.056995,0.012128,0.011982
12/12/2018 12:19:05.59,12/12/18,12:19:05:59,0.02196,-0.01516,0.003645,0.055344,0.012128,0.011982
12/12/2018 12:19:05.90,12/12/18,12:19:05:90,0.02301,-0.01516,0.003605,0.056394,0.012128,0.011942
12/12/2018 12:19:06.09,12/12/18,12:19:06:09,0.02271,-0.01508,0.003645,0.056094,0.012208,0.011982
12/12/2018 12:19:06.29,12/12/18,12:19:06:29,0.02286,-0.01508,0.003725,0.056244,0.012208,0.012062
12/12/2018 12:19:06.50,12/12/18,12:19:06:50,0.024661,-0.01508,0.003725,0.058045,0.012208,0.012062
12/12/2018 12:19:06.70,12/12/18,12:19:06:70,0.025412,-0.015,0.003725,0.058796,0.012288,0.012062
12/12/2018 12:19:06.92,12/12/18,12:19:06:92,0.024211,-0.015,0.003725,0.057595,0.012288,0.012062
12/12/2018 12:19:07.10,12/12/18,12:19:07:10,0.024511,-0.015,0.003725,0.057895,0.012288,0.012062
12/12/2018 12:19:07.31,12/12/18,12:19:07:31,0.027362,-0.01496,0.003765,0.060746,0.012328,0.012102
12/12/2018 12:19:07.60,12/12/18,12:19:07:60,0.028863,-0.01496,0.003725,0.062247,0.012328,0.012062
12/12/2018 12:19:07.81,12/12/18,12:19:07:81,0.027962,-0.01492,0.003725,0.061346,0.012368,0.012062
12/12/2018 12:19:07.99,12/12/18,12:19:07:99,0.025712,-0.01488,0.003765,0.059096,0.012408,0.012102
12/12/2018 12:19:08.21,12/12/18,12:19:08:21,0.026312,-0.01488,0.003765,0.059696,0.012408,0.012102
12/12/2018 12:19:08.42,12/12/18,12:19:08:42,0.025412,-0.01484,0.003885,0.058796,0.012448,0.012222
12/12/2018 12:19:08.60,12/12/18,12:19:08:60,0.026762,-0.01484,0.003885,0.060146,0.012448,0.012222
12/12/2018 12:19:08.81,12/12/18,12:19:08:81,0.028713,-0.01484,0.003925,0.062097,0.012448,0.012262
12/12/2018 12:19:09.01,12/12/18,12:19:09:01,0.029463,-0.0148,0.003885,0.062847,0.012488,0.012222
12/12/2018 12:19:09.21,12/12/18,12:19:09:21,0.029914,-0.0148,0.003845,0.063298,0.012488,0.012182
12/12/2018 12:19:09.43,12/12/18,12:19:09:43,0.030214,-0.0148,0.003805,0.063598,0.012488,0.012142
12/12/2018 12:19:09.62,12/12/18,12:19:09:62,0.031264,-0.0148,0.003805,0.064648,0.012488,0.012142
12/12/2018 12:19:09.82,12/12/18,12:19:09:82,0.029914,-0.0148,0.003845,0.063298,0.012488,0.012182
12/12/2018 12:19:10.12,12/12/18,12:19:10:12,0.030514,-0.0148,0.003725,0.063898,0.012488,0.012062
12/12/2018 12:19:10.32,12/12/18,12:19:10:32,0.029613,-0.0148,0.003645,0.062997,0.012488,0.011982
