,,6Base_2 Avg:,-0.0333,-0.0329,-0.0203,BASELINE SUBTRACTED,,
Date & Time,Date,Time,PDIT705,PDIT706,PDIT707,PDIT705,PDIT706,PDIT707
12/14/2018 6:49:54.29,12/14/18,06:49:54:29,-0.04467,-0.10504,0.067653,,,
12/14/2018 6:49:54.48,12/14/18,06:49:54:48,-0.04467,-0.105,0.067653,,,
12/14/2018 6:49:54.67,12/14/18,06:49:54:67,-0.045121,-0.10504,0.067653,,,
12/14/2018 6:49:54.95,12/14/18,06:49:54:95,-0.04467,-0.10504,0.067653,,,
12/14/2018 6:49:55.04,12/14/18,06:49:55:04,-0.04497,-0.10504,0.067653,,,
12/14/2018 6:49:55.15,12/14/18,06:49:55:15,-0.04497,-0.10504,0.067653,,,
12/14/2018 6:49:55.37,12/14/18,06:49:55:37,-0.045121,-0.105,0.067653,,,
12/14/2018 6:49:55.56,12/14/18,06:49:55:56,-0.04497,-0.10504,0.067653,,,
12/14/2018 6:49:55.74,12/14/18,06:49:55:74,-0.04422,-0.10504,0.067653,,,
12/14/2018 6:49:56.03,12/14/18,06:49:56:03,-0.045121,-0.10508,0.067693,,,
12/14/2018 6:49:56.12,12/14/18,06:49:56:12,-0.04497,-0.10504,0.067653,,,
12/14/2018 6:49:56.31,12/14/18,06:49:56:31,-0.04392,-0.10504,0.067653,,,
12/14/2018 6:49:56.52,12/14/18,06:49:56:52,-0.046171,-0.10504,0.067693,,,
12/14/2018 6:49:56.71,12/14/18,06:49:56:71,-0.04377,-0.10504,0.067653,,,
12/14/2018 6:49:56.90,12/14/18,06:49:56:90,-0.045421,-0.10504,0.067653,,,
12/14/2018 6:49:57.21,12/14/18,06:49:57:21,-0.04527,-0.10504,0.067653,,,
12/14/2018 6:49:57.29,12/14/18,06:49:57:29,-0.045721,-0.10504,0.067653,,,
12/14/2018 6:49:57.38,12/14/18,06:49:57:38,-0.04437,-0.10504,0.067653,,,
12/14/2018 6:49:57.60,12/14/18,06:49:57:60,-0.04557,-0.10504,0.067653,,,
12/14/2018 6:49:57.80,12/14/18,06:49:57:80,-0.04437,-0.10504,0.067613,,,
12/14/2018 6:49:57.99,12/14/18,06:49:57:99,-0.045421,-0.10504,0.067693,,,
12/14/2018 6:49:58.27,12/14/18,06:49:58:27,-0.04452,-0.10504,0.067693,,,
12/14/2018 6:49:58.37,12/14/18,06:49:58:37,-0.04452,-0.10504,0.067693,,,
12/14/2018 6:49:58.55,12/14/18,06:49:58:55,-0.045421,-0.10504,0.067693,,,
12/14/2018 6:49:58.76,12/14/18,06:49:58:76,-0.04437,-0.10504,0.067653,,,
12/14/2018 6:49:58.94,12/14/18,06:49:58:94,-0.045121,-0.10504,0.067693,,,
12/14/2018 6:49:59.15,12/14/18,06:49:59:15,-0.04452,-0.10504,0.067653,,,
12/14/2018 6:49:59.36,12/14/18,06:49:59:36,-0.04497,-0.10504,0.067693,,,
12/14/2018 6:49:59.46,12/14/18,06:49:59:46,-0.045421,-0.10508,0.067693,,,
12/14/2018 6:49:59.64,12/14/18,06:49:59:64,-0.04392,-0.10504,0.067653,,,
12/14/2018 6:49:59.85,12/14/18,06:49:59:85,-0.04557,-0.10504,0.067693,,,
12/14/2018 6:50:00.03,12/14/18,06:50:00:03,-0.04482,-0.10504,0.067693,,,
12/14/2018 6:50:00.24,12/14/18,06:50:00:24,-0.04452,-0.10504,0.067653,,,
12/14/2018 6:50:00.52,12/14/18,06:50:00:52,-0.04467,-0.10504,0.067653,,,
12/14/2018 6:50:00.61,12/14/18,06:50:00:61,-0.04437,-0.105,0.067693,,,
12/14/2018 6:50:00.81,12/14/18,06:50:00:81,-0.04437,-0.10504,0.067653,,,
12/14/2018 6:50:01.02,12/14/18,06:50:01:02,-0.04527,-0.10504,0.067693,,,
12/14/2018 6:50:01.20,12/14/18,06:50:01:20,-0.04422,-0.10504,0.067653,,,
12/14/2018 6:50:01.39,12/14/18,06:50:01:39,-0.045421,-0.105,0.067693,,,
12/14/2018 6:50:01.49,12/14/18,06:50:01:49,-0.04467,-0.10504,0.067653,,,
12/14/2018 6:50:01.78,12/14/18,06:50:01:78,-0.045421,-0.105,0.067693,,,
12/14/2018 6:50:01.88,12/14/18,06:50:01:88,-0.04482,-0.105,0.067653,,,
12/14/2018 6:50:02.08,12/14/18,06:50:02:08,-0.045421,-0.105,0.067653,,,
12/14/2018 6:50:02.28,12/14/18,06:50:02:28,-0.04527,-0.10504,0.067653,,,
12/14/2018 6:50:02.47,12/14/18,06:50:02:47,-0.045421,-0.10504,0.067653,,,
12/14/2018 6:50:02.66,12/14/18,06:50:02:66,-0.04527,-0.10504,0.067613,,,
12/14/2018 6:50:02.97,12/14/18,06:50:02:97,-0.045121,-0.10504,0.067653,,,
12/14/2018 6:50:03.06,12/14/18,06:50:03:06,-0.045121,-0.10504,0.067653,,,
12/14/2018 6:50:03.26,12/14/18,06:50:03:26,-0.04497,-0.10504,0.067693,,,
12/14/2018 6:50:03.36,12/14/18,06:50:03:36,-0.04452,-0.10504,0.067613,,,
12/14/2018 6:50:03.56,12/14/18,06:50:03:56,-0.04467,-0.10504,0.067653,,,
12/14/2018 6:50:03.76,12/14/18,06:50:03:76,-0.04482,-0.10504,0.067653,,,
12/14/2018 6:50:04.07,12/14/18,06:50:04:07,-0.04482,-0.10504,0.067653,,,
12/14/2018 6:50:04.15,12/14/18,06:50:04:15,-0.04467,-0.10504,0.067653,,,
12/14/2018 6:50:04.25,12/14/18,06:50:04:25,-0.04452,-0.10504,0.067653,,,
12/14/2018 6:50:04.46,12/14/18,06:50:04:46,-0.04467,-0.10504,0.067653,,,
12/14/2018 6:50:04.65,12/14/18,06:50:04:65,-0.04467,-0.10504,0.067653,,,
12/14/2018 6:50:04.85,12/14/18,06:50:04:85,-0.045121,-0.10508,0.067653,,,
12/14/2018 6:50:04.95,12/14/18,06:50:04:95,-0.04482,-0.10504,0.067653,,,
12/14/2018 6:50:05.23,12/14/18,06:50:05:23,-0.04482,-0.10504,0.067653,,,
12/14/2018 6:50:05.32,12/14/18,06:50:05:32,-0.045121,-0.10504,0.067653,,,
12/14/2018 6:50:05.53,12/14/18,06:50:05:53,-0.04482,-0.10504,0.067653,,,
12/14/2018 6:50:05.71,12/14/18,06:50:05:71,-0.04482,-0.10504,0.067613,,,
12/14/2018 6:50:05.92,12/14/18,06:50:05:92,-0.04482,-0.10504,0.067613,,,
12/14/2018 6:50:06.10,12/14/18,06:50:06:10,-0.045121,-0.10504,0.067613,,,
12/14/2018 6:50:06.20,12/14/18,06:50:06:20,-0.04377,-0.10504,0.067613,,,
12/14/2018 6:50:06.49,12/14/18,06:50:06:49,-0.045421,-0.105,0.067613,,,
12/14/2018 6:50:06.59,12/14/18,06:50:06:59,-0.04497,-0.10504,0.067653,,,
12/14/2018 6:50:06.82,12/14/18,06:50:06:82,-0.04527,-0.10504,0.067613,,,
12/14/2018 6:50:06.91,12/14/18,06:50:06:91,-0.04557,-0.10504,0.067653,,,
12/14/2018 6:50:07.01,12/14/18,06:50:07:01,-0.045421,-0.105,0.067613,,,
12/14/2018 6:50:07.19,12/14/18,06:50:07:19,-0.04527,-0.10504,0.067653,,,
12/14/2018 6:50:07.33,12/14/18,06:50:07:33,-0.04452,-0.10504,0.067613,,,
12/14/2018 6:50:07.62,12/14/18,06:50:07:62,-0.04437,-0.105,0.067653,,,
12/14/2018 6:50:07.71,12/14/18,06:50:07:71,-0.04467,-0.10504,0.067613,,,
12/14/2018 6:50:07.91,12/14/18,06:50:07:91,-0.04452,-0.10504,0.067653,,,
12/14/2018 6:50:08.10,12/14/18,06:50:08:10,-0.04497,-0.10504,0.067653,,,
12/14/2018 6:50:08.29,12/14/18,06:50:08:29,-0.043469,-0.10504,0.067613,,,
12/14/2018 6:50:08.47,12/14/18,06:50:08:47,-0.045121,-0.10504,0.067653,,,
12/14/2018 6:50:08.75,12/14/18,06:50:08:75,-0.04392,-0.10508,0.067613,,,
12/14/2018 6:50:08.85,12/14/18,06:50:08:85,-0.04482,-0.10504,0.067613,,,
12/14/2018 6:50:09.05,12/14/18,06:50:09:05,-0.04437,-0.10504,0.067653,,,
12/14/2018 6:50:09.14,12/14/18,06:50:09:14,-0.04377,-0.10504,0.067613,,,
12/14/2018 6:50:09.33,12/14/18,06:50:09:33,-0.04467,-0.10504,0.067613,,,
12/14/2018 6:50:09.52,12/14/18,06:50:09:52,-0.04392,-0.10504,0.067573,,,
12/14/2018 6:50:09.80,12/14/18,06:50:09:80,-0.04482,-0.10504,0.067613,,,
12/14/2018 6:50:09.89,12/14/18,06:50:09:89,-0.04437,-0.10504,0.067573,,,
12/14/2018 6:50:10.10,12/14/18,06:50:10:10,-0.04452,-0.10504,0.067573,,,
12/14/2018 6:50:10.19,12/14/18,06:50:10:19,-0.045421,-0.105,0.067613,,,
12/14/2018 6:50:10.38,12/14/18,06:50:10:38,-0.04452,-0.10504,0.067573,,,
12/14/2018 6:50:10.49,12/14/18,06:50:10:49,-0.04452,-0.10504,0.067573,,,
12/14/2018 6:50:10.69,12/14/18,06:50:10:69,-0.04467,-0.10504,0.067573,,,
12/14/2018 6:50:10.89,12/14/18,06:50:10:89,-0.04587,-0.10504,0.067573,,,
12/14/2018 6:50:10.99,12/14/18,06:50:10:99,-0.045721,-0.105,0.067613,,,
12/14/2018 6:50:11.20,12/14/18,06:50:11:20,-0.04482,-0.10504,0.067573,,,
12/14/2018 6:50:11.39,12/14/18,06:50:11:39,-0.04557,-0.10504,0.067613,,,
12/14/2018 6:50:11.59,12/14/18,06:50:11:59,-0.04407,-0.10504,0.067533,,,
12/14/2018 6:50:11.80,12/14/18,06:50:11:80,-0.046021,-0.10504,0.067613,,,
12/14/2018 6:50:12.09,12/14/18,06:50:12:09,-0.04497,-0.10504,0.067613,,,
12/14/2018 6:50:12.19,12/14/18,06:50:12:19,-0.04557,-0.10504,0.067613,,,
12/14/2018 6:50:12.40,12/14/18,06:50:12:40,-0.04437,-0.10504,0.067573,,,
12/14/2018 6:50:12.59,12/14/18,06:50:12:59,-0.04557,-0.10504,0.067653,,,
12/14/2018 6:50:12.78,12/14/18,06:50:12:78,-0.04422,-0.10504,0.067613,,,
12/14/2018 6:50:12.97,12/14/18,06:50:12:97,-0.04482,-0.10504,0.067613,,,
12/14/2018 6:50:13.26,12/14/18,06:50:13:26,-0.04452,-0.10508,0.067573,,,
12/14/2018 6:50:13.36,12/14/18,06:50:13:36,-0.04497,-0.10504,0.067613,,,
12/14/2018 6:50:13.56,12/14/18,06:50:13:56,-0.04482,-0.10504,0.067613,,,
12/14/2018 6:50:13.68,12/14/18,06:50:13:68,-0.04482,-0.10504,0.067613,,,
12/14/2018 6:50:13.87,12/14/18,06:50:13:87,-0.04527,-0.10504,0.067613,,,
12/14/2018 6:50:14.06,12/14/18,06:50:14:06,-0.045121,-0.10504,0.067653,,,
12/14/2018 6:50:14.26,12/14/18,06:50:14:26,-0.04437,-0.10504,0.067613,,,
12/14/2018 6:50:14.35,12/14/18,06:50:14:35,-0.04452,-0.10504,0.067613,,,
12/14/2018 6:50:14.54,12/14/18,06:50:14:54,-0.045121,-0.10504,0.067653,,,
12/14/2018 6:50:14.74,12/14/18,06:50:14:74,-0.04497,-0.105,0.067613,,,
12/14/2018 6:50:14.93,12/14/18,06:50:14:93,-0.04422,-0.105,0.067613,,,
12/14/2018 6:50:15.12,12/14/18,06:50:15:12,-0.045121,-0.105,0.067613,,,
12/14/2018 6:50:15.40,12/14/18,06:50:15:40,-0.04407,-0.105,0.067573,,,
12/14/2018 6:50:15.49,12/14/18,06:50:15:49,-0.04422,-0.10504,0.067573,,,
12/14/2018 6:50:15.68,12/14/18,06:50:15:68,-0.04527,-0.10504,0.067613,,,
12/14/2018 6:50:15.88,12/14/18,06:50:15:88,-0.04497,-0.10504,0.067613,,,
12/14/2018 6:50:16.09,12/14/18,06:50:16:09,-0.04467,-0.10504,0.067573,,,
12/14/2018 6:50:16.27,12/14/18,06:50:16:27,-0.04482,-0.10508,0.067613,,,
12/14/2018 6:50:16.55,12/14/18,06:50:16:55,-0.04407,-0.10504,0.067573,,,
12/14/2018 6:50:16.65,12/14/18,06:50:16:65,-0.04392,-0.10504,0.067613,,,
12/14/2018 6:50:16.83,12/14/18,06:50:16:83,-0.04527,-0.10504,0.067613,,,
12/14/2018 6:50:17.04,12/14/18,06:50:17:04,-0.04407,-0.10504,0.067613,,,
12/14/2018 6:50:17.22,12/14/18,06:50:17:22,-0.04557,-0.10504,0.067613,,,
12/14/2018 6:50:17.43,12/14/18,06:50:17:43,-0.04422,-0.10504,0.067573,,,
12/14/2018 6:50:17.72,12/14/18,06:50:17:72,-0.045121,-0.10504,0.067613,,,
12/14/2018 6:50:17.82,12/14/18,06:50:17:82,-0.045421,-0.10504,0.067653,,,
12/14/2018 6:50:18.00,12/14/18,06:50:18:00,-0.04452,-0.10504,0.067613,,,
12/14/2018 6:50:18.21,12/14/18,06:50:18:21,-0.04482,-0.10504,0.067613,,,
12/14/2018 6:50:18.39,12/14/18,06:50:18:39,-0.04452,-0.10504,0.067573,,,
12/14/2018 6:50:18.60,12/14/18,06:50:18:60,-0.04497,-0.10504,0.067613,,,
12/14/2018 6:50:18.80,12/14/18,06:50:18:80,-0.04497,-0.105,0.067613,,,
12/14/2018 6:50:18.89,12/14/18,06:50:18:89,-0.045121,-0.10504,0.067613,,,
12/14/2018 6:50:19.00,12/14/18,06:50:19:00,-0.04497,-0.105,0.067613,,,
12/14/2018 6:50:19.19,12/14/18,06:50:19:19,-0.04527,-0.10504,0.067613,,,
12/14/2018 6:50:19.39,12/14/18,06:50:19:39,-0.04467,-0.105,0.067573,,,
12/14/2018 6:50:19.58,12/14/18,06:50:19:58,-0.04497,-0.105,0.067613,,,
12/14/2018 6:50:19.86,12/14/18,06:50:19:86,-0.04482,-0.105,0.067573,,,
12/14/2018 6:50:19.95,12/14/18,06:50:19:95,-0.04467,-0.10504,0.067613,,,
12/14/2018 6:50:20.14,12/14/18,06:50:20:14,-0.04527,-0.10504,0.067613,,,
12/14/2018 6:50:20.33,12/14/18,06:50:20:33,-0.04437,-0.105,0.067573,,,
12/14/2018 6:50:20.55,12/14/18,06:50:20:55,-0.04557,-0.105,0.067613,,,
12/14/2018 6:50:20.73,12/14/18,06:50:20:73,-0.04407,-0.10504,0.067573,,,
12/14/2018 6:50:21.02,12/14/18,06:50:21:02,-0.04482,-0.105,0.067573,,,
12/14/2018 6:50:21.11,12/14/18,06:50:21:11,-0.045121,-0.105,0.067613,,,
12/14/2018 6:50:21.30,12/14/18,06:50:21:30,-0.04437,-0.10504,0.067573,,,
12/14/2018 6:50:21.48,12/14/18,06:50:21:48,-0.04497,-0.10504,0.067613,,,
12/14/2018 6:50:21.69,12/14/18,06:50:21:69,-0.04362,-0.10504,0.067573,,,
12/14/2018 6:50:21.87,12/14/18,06:50:21:87,-0.04482,-0.10504,0.067573,,,
12/14/2018 6:50:22.19,12/14/18,06:50:22:19,-0.04377,-0.10504,0.067533,,,
12/14/2018 6:50:22.28,12/14/18,06:50:22:28,-0.04452,-0.105,0.067573,,,
12/14/2018 6:50:22.48,12/14/18,06:50:22:48,-0.04407,-0.10504,0.067573,,,
12/14/2018 6:50:22.67,12/14/18,06:50:22:67,-0.04527,-0.105,0.067573,,,
12/14/2018 6:50:22.87,12/14/18,06:50:22:87,-0.04497,-0.10504,0.067573,,,
12/14/2018 6:50:23.06,12/14/18,06:50:23:06,-0.04497,-0.10504,0.067573,,,
12/14/2018 6:50:23.34,12/14/18,06:50:23:34,-0.04482,-0.10504,0.067573,,,
12/14/2018 6:50:23.43,12/14/18,06:50:23:43,-0.04527,-0.10504,0.067573,,,
12/14/2018 6:50:23.64,12/14/18,06:50:23:64,-0.04437,-0.10504,0.067533,,,
12/14/2018 6:50:23.82,12/14/18,06:50:23:82,-0.04587,-0.10504,0.067573,,,
12/14/2018 6:50:24.03,12/14/18,06:50:24:03,-0.04407,-0.10504,0.067573,,,
12/14/2018 6:50:24.21,12/14/18,06:50:24:21,-0.045121,-0.10504,0.067533,,,
12/14/2018 6:50:24.49,12/14/18,06:50:24:49,-0.04362,-0.10504,0.067533,,,
12/14/2018 6:50:24.59,12/14/18,06:50:24:59,-0.04422,-0.10504,0.067533,,,
12/14/2018 6:50:24.77,12/14/18,06:50:24:77,-0.04527,-0.10504,0.067533,,,
12/14/2018 6:50:24.96,12/14/18,06:50:24:96,-0.04482,-0.10504,0.067533,,,
12/14/2018 6:50:25.18,12/14/18,06:50:25:18,-0.04482,-0.10504,0.067533,,,
12/14/2018 6:50:25.37,12/14/18,06:50:25:37,-0.04527,-0.105,0.067573,,,
12/14/2018 6:50:25.66,12/14/18,06:50:25:66,-0.04482,-0.105,0.067533,,,
12/14/2018 6:50:25.76,12/14/18,06:50:25:76,-0.04587,-0.10504,0.067533,,,
12/14/2018 6:50:25.94,12/14/18,06:50:25:94,-0.04377,-0.105,0.067493,,,
12/14/2018 6:50:26.13,12/14/18,06:50:26:13,-0.04497,-0.105,0.067533,,,
12/14/2018 6:50:26.33,12/14/18,06:50:26:33,-0.04437,-0.10504,0.067533,,,
12/14/2018 6:50:26.52,12/14/18,06:50:26:52,-0.04527,-0.105,0.067533,,,
12/14/2018 6:50:26.82,12/14/18,06:50:26:82,-0.04452,-0.10504,0.067533,,,
12/14/2018 6:50:26.91,12/14/18,06:50:26:91,-0.045421,-0.10504,0.067533,,,
12/14/2018 6:50:27.10,12/14/18,06:50:27:10,-0.04467,-0.10504,0.067573,,,
12/14/2018 6:50:27.29,12/14/18,06:50:27:29,-0.04527,-0.10504,0.067613,,,
12/14/2018 6:50:27.50,12/14/18,06:50:27:50,-0.04407,-0.10504,0.067573,,,
12/14/2018 6:50:27.69,12/14/18,06:50:27:69,-0.04587,-0.10504,0.067573,,,
12/14/2018 6:50:27.97,12/14/18,06:50:27:97,-0.04482,-0.10504,0.067573,,,
12/14/2018 6:50:28.07,12/14/18,06:50:28:07,-0.04557,-0.10504,0.067613,,,
12/14/2018 6:50:28.27,12/14/18,06:50:28:27,-0.04467,-0.10504,0.067613,,,
12/14/2018 6:50:28.46,12/14/18,06:50:28:46,-0.045721,-0.10504,0.067613,,,
12/14/2018 6:50:28.66,12/14/18,06:50:28:66,-0.04497,-0.10504,0.067573,,,
12/14/2018 6:50:28.85,12/14/18,06:50:28:85,-0.04482,-0.105,0.067573,,,
12/14/2018 6:50:29.13,12/14/18,06:50:29:13,-0.04467,-0.10504,0.067613,,,
12/14/2018 6:50:29.22,12/14/18,06:50:29:22,-0.04437,-0.10504,0.067573,,,
12/14/2018 6:50:29.41,12/14/18,06:50:29:41,-0.04497,-0.10504,0.067613,,,
12/14/2018 6:50:29.60,12/14/18,06:50:29:60,-0.045421,-0.10504,0.067613,,,
12/14/2018 6:50:29.81,12/14/18,06:50:29:81,-0.04527,-0.10504,0.067613,,,
12/14/2018 6:50:30.00,12/14/18,06:50:30:00,-0.04482,-0.10504,0.067573,,,
12/14/2018 6:50:30.20,12/14/18,06:50:30:20,-0.04527,-0.10504,0.067573,,,
12/14/2018 6:50:30.30,12/14/18,06:50:30:30,-0.04527,-0.10504,0.067573,,,
12/14/2018 6:50:30.50,12/14/18,06:50:30:50,-0.04467,-0.10508,0.067573,,,
12/14/2018 6:50:30.69,12/14/18,06:50:30:69,-0.045121,-0.10504,0.067573,,,
12/14/2018 6:50:30.89,12/14/18,06:50:30:89,-0.04467,-0.10504,0.067613,,,
12/14/2018 6:50:31.08,12/14/18,06:50:31:08,-0.04482,-0.10504,0.067573,,,
12/14/2018 6:50:31.36,12/14/18,06:50:31:36,-0.045421,-0.10508,0.067613,,,
12/14/2018 6:50:31.45,12/14/18,06:50:31:45,-0.04587,-0.10508,0.067613,,,
12/14/2018 6:50:31.64,12/14/18,06:50:31:64,-0.04362,-0.10508,0.067573,,,
12/14/2018 6:50:31.83,12/14/18,06:50:31:83,-0.04557,-0.10504,0.067613,,,
12/14/2018 6:50:32.04,12/14/18,06:50:32:04,-0.04437,-0.10504,0.067573,,,
12/14/2018 6:50:32.23,12/14/18,06:50:32:23,-0.04452,-0.10504,0.067573,,,
12/14/2018 6:50:32.53,12/14/18,06:50:32:53,-0.04467,-0.10504,0.067613,,,
12/14/2018 6:50:32.61,12/14/18,06:50:32:61,-0.04482,-0.105,0.067573,,,
12/14/2018 6:50:32.70,12/14/18,06:50:32:70,-0.04437,-0.10504,0.067573,,,
12/14/2018 6:50:32.90,12/14/18,06:50:32:90,-0.045421,-0.10504,0.067613,,,
12/14/2018 6:50:33.10,12/14/18,06:50:33:10,-0.04467,-0.10504,0.067573,,,
12/14/2018 6:50:33.29,12/14/18,06:50:33:29,-0.04437,-0.10504,0.067573,,,
12/14/2018 6:50:33.59,12/14/18,06:50:33:59,-0.04452,-0.10504,0.067573,,,
12/14/2018 6:50:33.68,12/14/18,06:50:33:68,-0.04482,-0.10504,0.067613,,,
12/14/2018 6:50:33.87,12/14/18,06:50:33:87,-0.04467,-0.10504,0.067573,,,
12/14/2018 6:50:34.06,12/14/18,06:50:34:06,-0.04437,-0.10504,0.067573,,,
12/14/2018 6:50:34.27,12/14/18,06:50:34:27,-0.04482,-0.105,0.067573,,,
12/14/2018 6:50:34.46,12/14/18,06:50:34:46,-0.04467,-0.105,0.067533,,,
12/14/2018 6:50:34.74,12/14/18,06:50:34:74,-0.04392,-0.10504,0.067533,,,
12/14/2018 6:50:34.84,12/14/18,06:50:34:84,-0.04467,-0.105,0.067533,,,
12/14/2018 6:50:35.02,12/14/18,06:50:35:02,-0.045421,-0.105,0.067573,,,
12/14/2018 6:50:35.21,12/14/18,06:50:35:21,-0.04452,-0.105,0.067533,,,
12/14/2018 6:50:35.43,12/14/18,06:50:35:43,-0.04527,-0.10504,0.067573,,,
12/14/2018 6:50:35.62,12/14/18,06:50:35:62,-0.04467,-0.105,0.067533,,,
12/14/2018 6:50:35.91,12/14/18,06:50:35:91,-0.045421,-0.10504,0.067533,,,
12/14/2018 6:50:36.01,12/14/18,06:50:36:01,-0.04482,-0.10504,0.067573,,,
12/14/2018 6:50:36.19,12/14/18,06:50:36:19,-0.04497,-0.10504,0.067573,,,
12/14/2018 6:50:36.38,12/14/18,06:50:36:38,-0.04482,-0.10504,0.067573,,,
12/14/2018 6:50:36.58,12/14/18,06:50:36:58,-0.04422,-0.10504,0.067533,,,
12/14/2018 6:50:36.77,12/14/18,06:50:36:77,-0.045121,-0.10504,0.067573,,,
12/14/2018 6:50:37.05,12/14/18,06:50:37:05,-0.04452,-0.10504,0.067533,,,
12/14/2018 6:50:37.15,12/14/18,06:50:37:15,-0.045121,-0.10504,0.067533,,,
12/14/2018 6:50:37.36,12/14/18,06:50:37:36,-0.04482,-0.10504,0.067573,,,
12/14/2018 6:50:37.57,12/14/18,06:50:37:57,-0.045121,-0.10504,0.067573,,,
12/14/2018 6:50:37.77,12/14/18,06:50:37:77,-0.04467,-0.10504,0.067533,,,
12/14/2018 6:50:37.96,12/14/18,06:50:37:96,-0.04467,-0.10504,0.067533,,,
12/14/2018 6:50:38.24,12/14/18,06:50:38:24,-0.04467,-0.10504,0.067533,,,
12/14/2018 6:50:38.33,12/14/18,06:50:38:33,-0.04497,-0.10504,0.067533,,,
12/14/2018 6:50:38.52,12/14/18,06:50:38:52,-0.04452,-0.10504,0.067533,,,
12/14/2018 6:50:38.70,12/14/18,06:50:38:70,-0.045121,-0.10504,0.067573,,,
12/14/2018 6:50:38.92,12/14/18,06:50:38:92,-0.04362,-0.105,0.067493,,,
12/14/2018 6:50:39.11,12/14/18,06:50:39:11,-0.045121,-0.10504,0.067533,,,
12/14/2018 6:50:39.39,12/14/18,06:50:39:39,-0.04422,-0.10504,0.067533,,,
12/14/2018 6:50:39.48,12/14/18,06:50:39:48,-0.04422,-0.105,0.067493,,,
12/14/2018 6:50:39.67,12/14/18,06:50:39:67,-0.045121,-0.10504,0.067533,,,
12/14/2018 6:50:39.78,12/14/18,06:50:39:78,-0.045121,-0.10504,0.067533,,,
12/14/2018 6:50:39.98,12/14/18,06:50:39:98,-0.04452,-0.10504,0.067533,,,
12/14/2018 6:50:40.17,12/14/18,06:50:40:17,-0.04467,-0.10504,0.067533,,,
12/14/2018 6:50:40.45,12/14/18,06:50:40:45,-0.04497,-0.10508,0.067493,,,
12/14/2018 6:50:40.55,12/14/18,06:50:40:55,-0.04422,-0.10508,0.067533,,,
12/14/2018 6:50:40.73,12/14/18,06:50:40:73,-0.04452,-0.10508,0.067533,,,
12/14/2018 6:50:40.92,12/14/18,06:50:40:92,-0.045121,-0.10508,0.067533,,,
12/14/2018 6:50:41.14,12/14/18,06:50:41:14,-0.04407,-0.10508,0.067493,,,
12/14/2018 6:50:41.33,12/14/18,06:50:41:33,-0.04482,-0.10504,0.067493,,,
12/14/2018 6:50:41.62,12/14/18,06:50:41:62,-0.04527,-0.10504,0.067493,,,
12/14/2018 6:50:41.72,12/14/18,06:50:41:72,-0.045421,-0.10504,0.067533,,,
12/14/2018 6:50:41.92,12/14/18,06:50:41:92,-0.04482,-0.10504,0.067533,,,
12/14/2018 6:50:42.11,12/14/18,06:50:42:11,-0.04422,-0.10504,0.067493,,,
12/14/2018 6:50:42.31,12/14/18,06:50:42:31,-0.04527,-0.105,0.067573,,,
12/14/2018 6:50:42.51,12/14/18,06:50:42:51,-0.04407,-0.105,0.067533,,,
12/14/2018 6:50:42.81,12/14/18,06:50:42:81,-0.04467,-0.105,0.067533,,,
12/14/2018 6:50:42.89,12/14/18,06:50:42:89,-0.04407,-0.105,0.067493,,,
12/14/2018 6:50:42.98,12/14/18,06:50:42:98,-0.04452,-0.10504,0.067533,,,
12/14/2018 6:50:43.20,12/14/18,06:50:43:20,-0.045121,-0.105,0.067533,,,
12/14/2018 6:50:43.40,12/14/18,06:50:43:40,-0.04437,-0.105,0.067493,,,
12/14/2018 6:50:43.59,12/14/18,06:50:43:59,-0.046171,-0.10504,0.067573,,,
12/14/2018 6:50:43.88,12/14/18,06:50:43:88,-0.04437,-0.10504,0.067533,,,
12/14/2018 6:50:43.98,12/14/18,06:50:43:98,-0.045421,-0.10504,0.067533,,,
12/14/2018 6:50:44.16,12/14/18,06:50:44:16,-0.04452,-0.10504,0.067533,,,
12/14/2018 6:50:44.35,12/14/18,06:50:44:35,-0.04497,-0.10504,0.067533,,,
12/14/2018 6:50:44.57,12/14/18,06:50:44:57,-0.04482,-0.10504,0.067533,,,
12/14/2018 6:50:44.76,12/14/18,06:50:44:76,-0.04467,-0.10504,0.067533,,,
12/14/2018 6:50:45.04,12/14/18,06:50:45:04,-0.04392,-0.10504,0.067493,,,
12/14/2018 6:50:45.13,12/14/18,06:50:45:13,-0.04422,-0.10508,0.067493,,,
12/14/2018 6:50:45.32,12/14/18,06:50:45:32,-0.04527,-0.10508,0.067573,,,
12/14/2018 6:50:45.51,12/14/18,06:50:45:51,-0.04362,-0.10508,0.067453,,,
12/14/2018 6:50:45.71,12/14/18,06:50:45:71,-0.04467,-0.10508,0.067533,,,
12/14/2018 6:50:45.90,12/14/18,06:50:45:90,-0.04452,-0.10508,0.067493,,,
12/14/2018 6:50:46.18,12/14/18,06:50:46:18,-0.04527,-0.10504,0.067533,,,
12/14/2018 6:50:46.27,12/14/18,06:50:46:27,-0.04482,-0.10504,0.067493,,,
12/14/2018 6:50:46.47,12/14/18,06:50:46:47,-0.045121,-0.10504,0.067533,,,
12/14/2018 6:50:46.66,12/14/18,06:50:46:66,-0.04527,-0.10504,0.067533,,,
12/14/2018 6:50:46.86,12/14/18,06:50:46:86,-0.04452,-0.10504,0.067533,,,
12/14/2018 6:50:46.97,12/14/18,06:50:46:97,-0.04452,-0.10504,0.067533,,,
