,,7Base Avg:,-0.0476,-0.0240,-0.0238,BASELINE SUBTRACTED,,
12/17/2018 12:40:36.01,12/17/18,12:40:36:01,-0.04302,-0.02124,-0.018425,0.004551,0.002804,0.005339
12/17/2018 12:40:36.21,12/17/18,12:40:36:21,-0.04377,-0.02128,-0.018465,0.003801,0.002764,0.005299
12/17/2018 12:40:36.40,12/17/18,12:40:36:40,-0.045121,-0.02128,-0.018425,0.002450,0.002764,0.005339
12/17/2018 12:40:36.51,12/17/18,12:40:36:51,-0.045121,-0.02128,-0.018425,0.002450,0.002764,0.005339
12/17/2018 12:40:36.63,12/17/18,12:40:36:63,-0.045121,-0.02128,-0.018425,0.002450,0.002764,0.005339
12/17/2018 12:40:36.93,12/17/18,12:40:36:93,-0.04497,-0.02128,-0.018385,0.002601,0.002764,0.005379
12/17/2018 12:40:37.02,12/17/18,12:40:37:02,-0.04422,-0.02128,-0.018465,0.003351,0.002764,0.005299
12/17/2018 12:40:37.21,12/17/18,12:40:37:21,-0.042719,-0.02128,-0.018465,0.004852,0.002764,0.005299
12/17/2018 12:40:37.40,12/17/18,12:40:37:40,-0.04482,-0.02128,-0.018425,0.002751,0.002764,0.005339
12/17/2018 12:40:37.60,12/17/18,12:40:37:60,-0.04437,-0.02128,-0.018465,0.003201,0.002764,0.005299
12/17/2018 12:40:37.79,12/17/18,12:40:37:79,-0.04377,-0.02128,-0.018465,0.003801,0.002764,0.005299
12/17/2018 12:40:38.10,12/17/18,12:40:38:10,-0.04467,-0.02128,-0.018505,0.002901,0.002764,0.005259
12/17/2018 12:40:38.19,12/17/18,12:40:38:19,-0.04497,-0.02128,-0.018465,0.002601,0.002764,0.005299
12/17/2018 12:40:38.38,12/17/18,12:40:38:38,-0.04437,-0.02124,-0.018505,0.003201,0.002804,0.005259
12/17/2018 12:40:38.57,12/17/18,12:40:38:57,-0.04377,-0.02124,-0.018505,0.003801,0.002804,0.005259
12/17/2018 12:40:38.75,12/17/18,12:40:38:75,-0.04527,-0.02128,-0.018465,0.002301,0.002764,0.005299
12/17/2018 12:40:38.94,12/17/18,12:40:38:94,-0.04362,-0.02128,-0.018545,0.003951,0.002764,0.005219
12/17/2018 12:40:39.24,12/17/18,12:40:39:24,-0.042869,-0.02124,-0.018505,0.004702,0.002804,0.005259
12/17/2018 12:40:39.33,12/17/18,12:40:39:33,-0.042119,-0.02128,-0.018545,0.005452,0.002764,0.005219
12/17/2018 12:40:39.52,12/17/18,12:40:39:52,-0.045721,-0.02128,-0.018465,0.001850,0.002764,0.005299
12/17/2018 12:40:39.61,12/17/18,12:40:39:61,-0.04482,-0.02128,-0.018505,0.002751,0.002764,0.005259
12/17/2018 12:40:39.81,12/17/18,12:40:39:81,-0.041219,-0.02124,-0.018626,0.006352,0.002804,0.005138
12/17/2018 12:40:40.00,12/17/18,12:40:40:00,-0.04422,-0.02128,-0.018545,0.003351,0.002764,0.005219
12/17/2018 12:40:40.31,12/17/18,12:40:40:31,-0.04452,-0.02128,-0.018545,0.003051,0.002764,0.005219
12/17/2018 12:40:40.39,12/17/18,12:40:40:39,-0.042869,-0.02128,-0.018585,0.004702,0.002764,0.005179
12/17/2018 12:40:40.48,12/17/18,12:40:40:48,-0.042569,-0.02128,-0.018585,0.005002,0.002764,0.005179
12/17/2018 12:40:40.69,12/17/18,12:40:40:69,-0.046171,-0.02124,-0.018505,0.001400,0.002804,0.005259
12/17/2018 12:40:40.87,12/17/18,12:40:40:87,-0.04587,-0.02124,-0.018465,0.001701,0.002804,0.005299
12/17/2018 12:40:41.06,12/17/18,12:40:41:06,-0.046171,-0.02128,-0.018465,0.001400,0.002764,0.005299
12/17/2018 12:40:41.36,12/17/18,12:40:41:36,-0.043469,-0.02124,-0.018465,0.004102,0.002804,0.005299
12/17/2018 12:40:41.45,12/17/18,12:40:41:45,-0.04392,-0.02128,-0.018465,0.003651,0.002764,0.005299
12/17/2018 12:40:41.64,12/17/18,12:40:41:64,-0.042269,-0.02128,-0.018505,0.005302,0.002764,0.005259
12/17/2018 12:40:41.83,12/17/18,12:40:41:83,-0.042869,-0.02128,-0.018505,0.004702,0.002764,0.005259
12/17/2018 12:40:42.01,12/17/18,12:40:42:01,-0.042719,-0.02124,-0.018545,0.004852,0.002804,0.005219
12/17/2018 12:40:42.22,12/17/18,12:40:42:22,-0.042419,-0.02128,-0.018545,0.005152,0.002764,0.005219
12/17/2018 12:40:42.51,12/17/18,12:40:42:51,-0.04467,-0.02128,-0.018505,0.002901,0.002764,0.005259
12/17/2018 12:40:42.61,12/17/18,12:40:42:61,-0.04437,-0.02128,-0.018505,0.003201,0.002764,0.005259
12/17/2018 12:40:42.81,12/17/18,12:40:42:81,-0.041669,-0.02128,-0.018626,0.005902,0.002764,0.005138
12/17/2018 12:40:43.00,12/17/18,12:40:43:00,-0.045721,-0.02128,-0.018545,0.001850,0.002764,0.005219
12/17/2018 12:40:43.18,12/17/18,12:40:43:18,-0.043169,-0.02128,-0.018585,0.004402,0.002764,0.005179
12/17/2018 12:40:43.37,12/17/18,12:40:43:37,-0.041969,-0.02128,-0.018626,0.005602,0.002764,0.005138
12/17/2018 12:40:43.67,12/17/18,12:40:43:67,-0.04407,-0.02128,-0.018585,0.003501,0.002764,0.005179
12/17/2018 12:40:43.76,12/17/18,12:40:43:76,-0.042719,-0.02128,-0.018626,0.004852,0.002764,0.005138
12/17/2018 12:40:43.95,12/17/18,12:40:43:95,-0.04452,-0.02128,-0.018545,0.003051,0.002764,0.005219
12/17/2018 12:40:44.06,12/17/18,12:40:44:06,-0.04452,-0.02128,-0.018545,0.003051,0.002764,0.005219
12/17/2018 12:40:44.26,12/17/18,12:40:44:26,-0.04377,-0.02128,-0.018545,0.003801,0.002764,0.005219
12/17/2018 12:40:44.46,12/17/18,12:40:44:46,-0.04362,-0.02128,-0.018585,0.003951,0.002764,0.005179
12/17/2018 12:40:44.76,12/17/18,12:40:44:76,-0.042419,-0.02128,-0.018585,0.005152,0.002764,0.005179
12/17/2018 12:40:44.85,12/17/18,12:40:44:85,-0.04332,-0.02128,-0.018585,0.004251,0.002764,0.005179
12/17/2018 12:40:45.04,12/17/18,12:40:45:04,-0.04332,-0.02128,-0.018585,0.004251,0.002764,0.005179
12/17/2018 12:40:45.23,12/17/18,12:40:45:23,-0.045421,-0.02124,-0.018505,0.002150,0.002804,0.005259
12/17/2018 12:40:45.43,12/17/18,12:40:45:43,-0.04302,-0.02128,-0.018626,0.004551,0.002764,0.005138
12/17/2018 12:40:45.62,12/17/18,12:40:45:62,-0.04377,-0.02128,-0.018545,0.003801,0.002764,0.005219
12/17/2018 12:40:45.93,12/17/18,12:40:45:93,-0.043169,-0.02124,-0.018626,0.004402,0.002804,0.005138
12/17/2018 12:40:46.02,12/17/18,12:40:46:02,-0.04437,-0.02128,-0.018585,0.003201,0.002764,0.005179
12/17/2018 12:40:46.21,12/17/18,12:40:46:21,-0.04377,-0.02128,-0.018626,0.003801,0.002764,0.005138
12/17/2018 12:40:46.41,12/17/18,12:40:46:41,-0.042869,-0.02128,-0.018666,0.004702,0.002764,0.005098
12/17/2018 12:40:46.62,12/17/18,12:40:46:62,-0.04467,-0.02128,-0.018545,0.002901,0.002764,0.005219
12/17/2018 12:40:46.80,12/17/18,12:40:46:80,-0.04302,-0.02128,-0.018626,0.004551,0.002764,0.005138
12/17/2018 12:40:47.10,12/17/18,12:40:47:10,-0.04437,-0.02128,-0.018585,0.003201,0.002764,0.005179
12/17/2018 12:40:47.19,12/17/18,12:40:47:19,-0.04407,-0.02124,-0.018585,0.003501,0.002804,0.005179
12/17/2018 12:40:47.38,12/17/18,12:40:47:38,-0.04497,-0.02128,-0.018545,0.002601,0.002764,0.005219
12/17/2018 12:40:47.58,12/17/18,12:40:47:58,-0.046171,-0.02128,-0.018505,0.001400,0.002764,0.005259
12/17/2018 12:40:47.79,12/17/18,12:40:47:79,-0.04452,-0.02128,-0.018505,0.003051,0.002764,0.005259
12/17/2018 12:40:47.97,12/17/18,12:40:47:97,-0.043169,-0.02128,-0.018545,0.004402,0.002764,0.005219
12/17/2018 12:40:48.27,12/17/18,12:40:48:27,-0.04332,-0.02128,-0.018505,0.004251,0.002764,0.005259
12/17/2018 12:40:48.36,12/17/18,12:40:48:36,-0.042419,-0.02128,-0.018545,0.005152,0.002764,0.005219
12/17/2018 12:40:48.46,12/17/18,12:40:48:46,-0.042569,-0.02128,-0.018545,0.005002,0.002764,0.005219
12/17/2018 12:40:48.66,12/17/18,12:40:48:66,-0.04377,-0.02128,-0.018505,0.003801,0.002764,0.005259
12/17/2018 12:40:48.85,12/17/18,12:40:48:85,-0.042719,-0.02128,-0.018585,0.004852,0.002764,0.005179
12/17/2018 12:40:49.03,12/17/18,12:40:49:03,-0.04437,-0.02128,-0.018505,0.003201,0.002764,0.005259
12/17/2018 12:40:49.33,12/17/18,12:40:49:33,-0.043469,-0.02128,-0.018545,0.004102,0.002764,0.005219
12/17/2018 12:40:49.42,12/17/18,12:40:49:42,-0.04362,-0.02128,-0.018545,0.003951,0.002764,0.005219
12/17/2018 12:40:49.61,12/17/18,12:40:49:61,-0.043169,-0.02128,-0.018585,0.004402,0.002764,0.005179
12/17/2018 12:40:49.80,12/17/18,12:40:49:80,-0.04422,-0.02124,-0.018585,0.003351,0.002804,0.005179
12/17/2018 12:40:49.98,12/17/18,12:40:49:98,-0.04362,-0.02128,-0.018626,0.003951,0.002764,0.005138
12/17/2018 12:40:50.19,12/17/18,12:40:50:19,-0.043469,-0.02128,-0.018626,0.004102,0.002764,0.005138
12/17/2018 12:40:50.50,12/17/18,12:40:50:50,-0.04422,-0.02124,-0.018585,0.003351,0.002804,0.005179
12/17/2018 12:40:50.58,12/17/18,12:40:50:58,-0.04467,-0.02124,-0.018545,0.002901,0.002804,0.005219
12/17/2018 12:40:50.67,12/17/18,12:40:50:67,-0.04377,-0.02128,-0.018585,0.003801,0.002764,0.005179
12/17/2018 12:40:50.87,12/17/18,12:40:50:87,-0.04482,-0.02128,-0.018585,0.002751,0.002764,0.005179
12/17/2018 12:40:51.06,12/17/18,12:40:51:06,-0.04422,-0.02124,-0.018585,0.003351,0.002804,0.005179
12/17/2018 12:40:51.25,12/17/18,12:40:51:25,-0.04332,-0.02128,-0.018626,0.004251,0.002764,0.005138
12/17/2018 12:40:51.56,12/17/18,12:40:51:56,-0.04332,-0.02128,-0.018626,0.004251,0.002764,0.005138
12/17/2018 12:40:51.64,12/17/18,12:40:51:64,-0.04467,-0.02124,-0.018626,0.002901,0.002804,0.005138
12/17/2018 12:40:51.73,12/17/18,12:40:51:73,-0.04467,-0.02124,-0.018585,0.002901,0.002804,0.005179
12/17/2018 12:40:51.93,12/17/18,12:40:51:93,-0.040919,-0.02128,-0.018746,0.006652,0.002764,0.005018
12/17/2018 12:40:52.12,12/17/18,12:40:52:12,-0.045121,-0.02128,-0.018626,0.002450,0.002764,0.005138
12/17/2018 12:40:52.31,12/17/18,12:40:52:31,-0.042569,-0.02128,-0.018706,0.005002,0.002764,0.005058
12/17/2018 12:40:52.61,12/17/18,12:40:52:61,-0.04527,-0.02128,-0.018626,0.002301,0.002764,0.005138
12/17/2018 12:40:52.70,12/17/18,12:40:52:70,-0.046471,-0.02128,-0.018626,0.001100,0.002764,0.005138
12/17/2018 12:40:52.89,12/17/18,12:40:52:89,-0.043469,-0.02128,-0.018666,0.004102,0.002764,0.005098
12/17/2018 12:40:53.07,12/17/18,12:40:53:07,-0.04482,-0.02124,-0.018666,0.002751,0.002804,0.005098
12/17/2018 12:40:53.28,12/17/18,12:40:53:28,-0.04332,-0.02128,-0.018666,0.004251,0.002764,0.005098
12/17/2018 12:40:53.46,12/17/18,12:40:53:46,-0.043469,-0.02128,-0.018666,0.004102,0.002764,0.005098
12/17/2018 12:40:53.76,12/17/18,12:40:53:76,-0.04527,-0.02128,-0.018626,0.002301,0.002764,0.005138
12/17/2018 12:40:53.85,12/17/18,12:40:53:85,-0.04377,-0.02128,-0.018626,0.003801,0.002764,0.005138
12/17/2018 12:40:54.04,12/17/18,12:40:54:04,-0.04557,-0.02128,-0.018626,0.002001,0.002764,0.005138
12/17/2018 12:40:54.24,12/17/18,12:40:54:24,-0.04377,-0.02128,-0.018626,0.003801,0.002764,0.005138
12/17/2018 12:40:54.43,12/17/18,12:40:54:43,-0.04302,-0.02132,-0.018666,0.004551,0.002724,0.005098
12/17/2018 12:40:54.62,12/17/18,12:40:54:62,-0.04467,-0.02128,-0.018666,0.002901,0.002764,0.005098
12/17/2018 12:40:54.91,12/17/18,12:40:54:91,-0.041969,-0.02128,-0.018706,0.005602,0.002764,0.005058
12/17/2018 12:40:55.01,12/17/18,12:40:55:01,-0.042869,-0.02128,-0.018666,0.004702,0.002764,0.005098
12/17/2018 12:40:55.20,12/17/18,12:40:55:20,-0.042719,-0.02128,-0.018666,0.004852,0.002764,0.005098
12/17/2018 12:40:55.38,12/17/18,12:40:55:38,-0.042119,-0.02128,-0.018706,0.005452,0.002764,0.005058
12/17/2018 12:40:55.59,12/17/18,12:40:55:59,-0.045421,-0.02128,-0.018666,0.002150,0.002764,0.005098
12/17/2018 12:40:55.77,12/17/18,12:40:55:77,-0.042869,-0.02128,-0.018666,0.004702,0.002764,0.005098
12/17/2018 12:40:56.07,12/17/18,12:40:56:07,-0.04482,-0.02128,-0.018626,0.002751,0.002764,0.005138
12/17/2018 12:40:56.16,12/17/18,12:40:56:16,-0.04407,-0.02128,-0.018626,0.003501,0.002764,0.005138
12/17/2018 12:40:56.37,12/17/18,12:40:56:37,-0.04392,-0.02124,-0.018626,0.003651,0.002804,0.005138
12/17/2018 12:40:56.55,12/17/18,12:40:56:55,-0.043469,-0.02128,-0.018666,0.004102,0.002764,0.005098
12/17/2018 12:40:56.76,12/17/18,12:40:56:76,-0.04407,-0.02128,-0.018666,0.003501,0.002764,0.005098
12/17/2018 12:40:56.94,12/17/18,12:40:56:94,-0.04482,-0.02128,-0.018626,0.002751,0.002764,0.005138
12/17/2018 12:40:57.25,12/17/18,12:40:57:25,-0.04422,-0.02128,-0.018585,0.003351,0.002764,0.005179
12/17/2018 12:40:57.35,12/17/18,12:40:57:35,-0.04497,-0.02128,-0.018585,0.002601,0.002764,0.005179
12/17/2018 12:40:57.54,12/17/18,12:40:57:54,-0.04362,-0.02128,-0.018626,0.003951,0.002764,0.005138
12/17/2018 12:40:57.72,12/17/18,12:40:57:72,-0.041819,-0.02128,-0.018666,0.005752,0.002764,0.005098
12/17/2018 12:40:57.91,12/17/18,12:40:57:91,-0.042869,-0.02128,-0.018666,0.004702,0.002764,0.005098
12/17/2018 12:40:58.10,12/17/18,12:40:58:10,-0.043469,-0.02128,-0.018666,0.004102,0.002764,0.005098
12/17/2018 12:40:58.39,12/17/18,12:40:58:39,-0.041068,-0.02128,-0.018746,0.006503,0.002764,0.005018
12/17/2018 12:40:58.49,12/17/18,12:40:58:49,-0.040919,-0.02128,-0.018786,0.006652,0.002764,0.004978
12/17/2018 12:40:58.67,12/17/18,12:40:58:67,-0.04332,-0.02128,-0.018706,0.004251,0.002764,0.005058
12/17/2018 12:40:58.86,12/17/18,12:40:58:86,-0.042869,-0.02124,-0.018746,0.004702,0.002804,0.005018
12/17/2018 12:40:59.06,12/17/18,12:40:59:06,-0.04362,-0.02128,-0.018786,0.003951,0.002764,0.004978
12/17/2018 12:40:59.16,12/17/18,12:40:59:16,-0.042269,-0.02124,-0.018786,0.005302,0.002804,0.004978
12/17/2018 12:40:59.45,12/17/18,12:40:59:45,-0.04557,-0.02124,-0.018786,0.002001,0.002804,0.004978
12/17/2018 12:40:59.55,12/17/18,12:40:59:55,-0.04377,-0.02124,-0.018786,0.003801,0.002804,0.004978
12/17/2018 12:40:59.73,12/17/18,12:40:59:73,-0.04452,-0.02124,-0.018786,0.003051,0.002804,0.004978
12/17/2018 12:40:59.92,12/17/18,12:40:59:92,-0.043469,-0.02124,-0.018786,0.004102,0.002804,0.004978
12/17/2018 12:41:00.11,12/17/18,12:41:00:11,-0.04467,-0.02124,-0.018746,0.002901,0.002804,0.005018
12/17/2018 12:41:00.31,12/17/18,12:41:00:31,-0.04467,-0.02124,-0.018746,0.002901,0.002804,0.005018
12/17/2018 12:41:00.62,12/17/18,12:41:00:62,-0.041819,-0.02124,-0.018826,0.005752,0.002804,0.004938
12/17/2018 12:41:00.70,12/17/18,12:41:00:70,-0.04557,-0.02124,-0.018746,0.002001,0.002804,0.005018
12/17/2018 12:41:00.80,12/17/18,12:41:00:80,-0.04557,-0.02124,-0.018746,0.002001,0.002804,0.005018
12/17/2018 12:41:01.00,12/17/18,12:41:01:00,-0.040919,-0.02124,-0.018826,0.006652,0.002804,0.004938
12/17/2018 12:41:01.19,12/17/18,12:41:01:19,-0.04587,-0.02124,-0.018706,0.001701,0.002804,0.005058
12/17/2018 12:41:01.39,12/17/18,12:41:01:39,-0.04497,-0.02128,-0.018706,0.002601,0.002764,0.005058
12/17/2018 12:41:01.68,12/17/18,12:41:01:68,-0.042719,-0.02128,-0.018746,0.004852,0.002764,0.005018
12/17/2018 12:41:01.78,12/17/18,12:41:01:78,-0.042569,-0.02124,-0.018706,0.005002,0.002804,0.005058
12/17/2018 12:41:01.97,12/17/18,12:41:01:97,-0.046021,-0.02124,-0.018626,0.001550,0.002804,0.005138
12/17/2018 12:41:02.15,12/17/18,12:41:02:15,-0.042869,-0.02128,-0.018666,0.004702,0.002764,0.005098
12/17/2018 12:41:02.26,12/17/18,12:41:02:26,-0.042869,-0.02128,-0.018666,0.004702,0.002764,0.005098
12/17/2018 12:41:02.46,12/17/18,12:41:02:46,-0.04437,-0.02128,-0.018585,0.003201,0.002764,0.005179
12/17/2018 12:41:02.76,12/17/18,12:41:02:76,-0.043469,-0.02128,-0.018626,0.004102,0.002764,0.005138
12/17/2018 12:41:02.85,12/17/18,12:41:02:85,-0.04332,-0.02124,-0.018626,0.004251,0.002804,0.005138
12/17/2018 12:41:03.06,12/17/18,12:41:03:06,-0.04302,-0.02124,-0.018626,0.004551,0.002804,0.005138
12/17/2018 12:41:03.24,12/17/18,12:41:03:24,-0.04482,-0.02128,-0.018585,0.002751,0.002764,0.005179
12/17/2018 12:41:03.43,12/17/18,12:41:03:43,-0.04422,-0.02124,-0.018626,0.003351,0.002804,0.005138
12/17/2018 12:41:03.62,12/17/18,12:41:03:62,-0.043169,-0.02124,-0.018706,0.004402,0.002804,0.005058
12/17/2018 12:41:03.92,12/17/18,12:41:03:92,-0.041519,-0.02124,-0.018706,0.006052,0.002804,0.005058
12/17/2018 12:41:04.01,12/17/18,12:41:04:01,-0.041519,-0.02124,-0.018666,0.006052,0.002804,0.005098
12/17/2018 12:41:04.20,12/17/18,12:41:04:20,-0.04452,-0.02124,-0.018585,0.003051,0.002804,0.005179
12/17/2018 12:41:04.40,12/17/18,12:41:04:40,-0.04362,-0.02128,-0.018666,0.003951,0.002764,0.005098
12/17/2018 12:41:04.60,12/17/18,12:41:04:60,-0.04557,-0.02128,-0.018585,0.002001,0.002764,0.005179
12/17/2018 12:41:04.79,12/17/18,12:41:04:79,-0.042719,-0.02128,-0.018626,0.004852,0.002764,0.005138
12/17/2018 12:41:05.09,12/17/18,12:41:05:09,-0.04557,-0.02128,-0.018545,0.002001,0.002764,0.005219
12/17/2018 12:41:05.18,12/17/18,12:41:05:18,-0.04422,-0.02124,-0.018545,0.003351,0.002804,0.005219
12/17/2018 12:41:05.37,12/17/18,12:41:05:37,-0.041368,-0.02128,-0.018585,0.006203,0.002764,0.005179
12/17/2018 12:41:05.55,12/17/18,12:41:05:55,-0.04482,-0.02124,-0.018505,0.002751,0.002804,0.005259
12/17/2018 12:41:05.76,12/17/18,12:41:05:76,-0.04362,-0.02124,-0.018545,0.003951,0.002804,0.005219
12/17/2018 12:41:05.94,12/17/18,12:41:05:94,-0.04557,-0.02128,-0.018505,0.002001,0.002764,0.005259
12/17/2018 12:41:06.24,12/17/18,12:41:06:24,-0.04437,-0.02128,-0.018505,0.003201,0.002764,0.005259
12/17/2018 12:41:06.33,12/17/18,12:41:06:33,-0.04467,-0.02128,-0.018505,0.002901,0.002764,0.005259
12/17/2018 12:41:06.52,12/17/18,12:41:06:52,-0.042869,-0.02128,-0.018505,0.004702,0.002764,0.005259
12/17/2018 12:41:06.71,12/17/18,12:41:06:71,-0.04557,-0.02128,-0.018465,0.002001,0.002764,0.005299
12/17/2018 12:41:06.90,12/17/18,12:41:06:90,-0.042269,-0.02128,-0.018505,0.005302,0.002764,0.005259
12/17/2018 12:41:07.08,12/17/18,12:41:07:08,-0.042719,-0.02128,-0.018465,0.004852,0.002764,0.005299
12/17/2018 12:41:07.38,12/17/18,12:41:07:38,-0.04332,-0.02128,-0.018425,0.004251,0.002764,0.005339
12/17/2018 12:41:07.47,12/17/18,12:41:07:47,-0.043169,-0.02128,-0.018465,0.004402,0.002764,0.005299
12/17/2018 12:41:07.66,12/17/18,12:41:07:66,-0.041969,-0.02128,-0.018505,0.005602,0.002764,0.005259
12/17/2018 12:41:07.77,12/17/18,12:41:07:77,-0.041969,-0.02128,-0.018505,0.005602,0.002764,0.005259
12/17/2018 12:41:07.97,12/17/18,12:41:07:97,-0.04392,-0.02128,-0.018505,0.003651,0.002764,0.005259
12/17/2018 12:41:08.08,12/17/18,12:41:08:08,-0.04392,-0.02128,-0.018505,0.003651,0.002764,0.005259
12/17/2018 12:41:08.27,12/17/18,12:41:08:27,-0.042569,-0.02128,-0.018545,0.005002,0.002764,0.005219
12/17/2018 12:41:08.56,12/17/18,12:41:08:56,-0.04452,-0.02128,-0.018505,0.003051,0.002764,0.005259
12/17/2018 12:41:08.66,12/17/18,12:41:08:66,-0.04392,-0.02128,-0.018505,0.003651,0.002764,0.005259
12/17/2018 12:41:08.85,12/17/18,12:41:08:85,-0.04332,-0.02128,-0.018545,0.004251,0.002764,0.005219
12/17/2018 12:41:09.03,12/17/18,12:41:09:03,-0.04437,-0.02128,-0.018545,0.003201,0.002764,0.005219
12/17/2018 12:41:09.24,12/17/18,12:41:09:24,-0.04362,-0.02128,-0.018626,0.003951,0.002764,0.005138
12/17/2018 12:41:09.42,12/17/18,12:41:09:42,-0.04377,-0.02128,-0.018545,0.003801,0.002764,0.005219
12/17/2018 12:41:09.75,12/17/18,12:41:09:75,-0.04332,-0.02128,-0.018585,0.004251,0.002764,0.005179
12/17/2018 12:41:09.83,12/17/18,12:41:09:83,-0.043469,-0.02128,-0.018585,0.004102,0.002764,0.005179
12/17/2018 12:41:09.92,12/17/18,12:41:09:92,-0.043469,-0.02128,-0.018585,0.004102,0.002764,0.005179
12/17/2018 12:41:10.11,12/17/18,12:41:10:11,-0.04377,-0.02128,-0.018545,0.003801,0.002764,0.005219
12/17/2018 12:41:10.30,12/17/18,12:41:10:30,-0.043469,-0.02124,-0.018585,0.004102,0.002804,0.005179
12/17/2018 12:41:10.50,12/17/18,12:41:10:50,-0.041519,-0.02128,-0.018585,0.006052,0.002764,0.005179
12/17/2018 12:41:10.81,12/17/18,12:41:10:81,-0.04362,-0.02124,-0.018585,0.003951,0.002804,0.005179
12/17/2018 12:41:10.89,12/17/18,12:41:10:89,-0.04422,-0.02124,-0.018585,0.003351,0.002804,0.005179
12/17/2018 12:41:10.98,12/17/18,12:41:10:98,-0.042569,-0.02128,-0.018626,0.005002,0.002764,0.005138
12/17/2018 12:41:11.17,12/17/18,12:41:11:17,-0.041368,-0.02124,-0.018706,0.006203,0.002804,0.005058
12/17/2018 12:41:11.37,12/17/18,12:41:11:37,-0.04467,-0.02124,-0.018706,0.002901,0.002804,0.005058
12/17/2018 12:41:11.56,12/17/18,12:41:11:56,-0.040919,-0.02124,-0.018706,0.006652,0.002804,0.005058
12/17/2018 12:41:11.86,12/17/18,12:41:11:86,-0.04497,-0.02124,-0.018666,0.002601,0.002804,0.005098
12/17/2018 12:41:11.95,12/17/18,12:41:11:95,-0.04497,-0.02128,-0.018666,0.002601,0.002764,0.005098
12/17/2018 12:41:12.15,12/17/18,12:41:12:15,-0.04467,-0.02128,-0.018706,0.002901,0.002764,0.005058
12/17/2018 12:41:12.34,12/17/18,12:41:12:34,-0.042119,-0.02128,-0.018746,0.005452,0.002764,0.005018
12/17/2018 12:41:12.53,12/17/18,12:41:12:53,-0.045121,-0.02128,-0.018666,0.002450,0.002764,0.005098
12/17/2018 12:41:12.71,12/17/18,12:41:12:71,-0.043469,-0.02128,-0.018666,0.004102,0.002764,0.005098
12/17/2018 12:41:13.03,12/17/18,12:41:13:03,-0.04392,-0.02128,-0.018626,0.003651,0.002764,0.005138
12/17/2018 12:41:13.12,12/17/18,12:41:13:12,-0.046021,-0.02132,-0.018545,0.001550,0.002724,0.005219
12/17/2018 12:41:13.31,12/17/18,12:41:13:31,-0.043469,-0.02128,-0.018626,0.004102,0.002764,0.005138
12/17/2018 12:41:13.53,12/17/18,12:41:13:53,-0.04422,-0.02128,-0.018585,0.003351,0.002764,0.005179
12/17/2018 12:41:13.60,12/17/18,12:41:13:60,-0.042869,-0.02132,-0.018626,0.004702,0.002724,0.005138
12/17/2018 12:41:13.70,12/17/18,12:41:13:70,-0.04302,-0.02128,-0.018626,0.004551,0.002764,0.005138
12/17/2018 12:41:13.90,12/17/18,12:41:13:90,-0.045121,-0.02128,-0.018545,0.002450,0.002764,0.005219
12/17/2018 12:41:14.21,12/17/18,12:41:14:21,-0.04302,-0.02128,-0.018585,0.004551,0.002764,0.005179
12/17/2018 12:41:14.29,12/17/18,12:41:14:29,-0.042719,-0.02128,-0.018585,0.004852,0.002764,0.005179
12/17/2018 12:41:14.38,12/17/18,12:41:14:38,-0.04437,-0.02132,-0.018585,0.003201,0.002724,0.005179
12/17/2018 12:41:14.59,12/17/18,12:41:14:59,-0.042419,-0.02128,-0.018626,0.005152,0.002764,0.005138
12/17/2018 12:41:14.70,12/17/18,12:41:14:70,-0.043169,-0.02128,-0.018585,0.004402,0.002764,0.005179
12/17/2018 12:41:14.90,12/17/18,12:41:14:90,-0.04407,-0.02132,-0.018545,0.003501,0.002724,0.005219
12/17/2018 12:41:15.09,12/17/18,12:41:15:09,-0.04407,-0.02128,-0.018505,0.003501,0.002764,0.005259
12/17/2018 12:41:15.38,12/17/18,12:41:15:38,-0.04377,-0.02128,-0.018585,0.003801,0.002764,0.005179
12/17/2018 12:41:15.48,12/17/18,12:41:15:48,-0.04392,-0.02128,-0.018545,0.003651,0.002764,0.005219
12/17/2018 12:41:15.66,12/17/18,12:41:15:66,-0.04377,-0.02128,-0.018545,0.003801,0.002764,0.005219
12/17/2018 12:41:15.87,12/17/18,12:41:15:87,-0.04302,-0.02128,-0.018585,0.004551,0.002764,0.005179
12/17/2018 12:41:16.05,12/17/18,12:41:16:05,-0.043469,-0.02128,-0.018585,0.004102,0.002764,0.005179
12/17/2018 12:41:16.16,12/17/18,12:41:16:16,-0.04302,-0.02128,-0.018585,0.004551,0.002764,0.005179
12/17/2018 12:41:16.47,12/17/18,12:41:16:47,-0.04302,-0.02128,-0.018626,0.004551,0.002764,0.005138
12/17/2018 12:41:16.57,12/17/18,12:41:16:57,-0.04362,-0.02128,-0.018626,0.003951,0.002764,0.005138
12/17/2018 12:41:16.75,12/17/18,12:41:16:75,-0.04392,-0.02128,-0.018626,0.003651,0.002764,0.005138
12/17/2018 12:41:16.94,12/17/18,12:41:16:94,-0.04332,-0.02128,-0.018626,0.004251,0.002764,0.005138
12/17/2018 12:41:17.13,12/17/18,12:41:17:13,-0.04362,-0.02128,-0.018626,0.003951,0.002764,0.005138
12/17/2018 12:41:17.32,12/17/18,12:41:17:32,-0.041368,-0.02128,-0.018706,0.006203,0.002764,0.005058
